year,month,day,hr,min,sec,lon(degr),lat(degr),alt(m),qual,sats,x(m),y(m),speed(km/h),load(kg),tare(kg),conv.factor,beltspd(m/s),workwidth(m),yield(ton/ha),totalyield(ton),totalarea(ha),worktime(s),loadnr,loadweight(ton),loadbelt(m),usertare(%)
2015,10,4,8,33,29,5.1743860,51.3153038,29.323971,2,13,24.04,-503.99,3.17,7.7,7.1,3.05148,0.95,3.00,6.3,5.0,7.59,0.02,81.3,1,5.022,525.3,0.0,1147.00,45.00,45.00,28.00,20411.00,110.00
2015,10,4,8,33,31,5.1743641,51.3152924,29.324047,2,13,22.51,-505.04,3.04,7.7,7.1,3.05148,2.44,3.00,17.6,5.2,5.37,0.02,83.3,1,5.171,529.7,0.0,1135.00,46.00,46.00,27.00,20411.00,118.00
2015,10,4,8,33,33,5.1743422,51.3152847,29.324116,2,13,20.99,-505.96,2.88,8.4,7.1,3.05148,1.06,3.00,16.7,5.3,6.96,0.02,85.1,1,5.266,533.5,0.0,1158.00,41.00,41.00,25.00,20411.00,96.00
2015,10,4,8,33,35,5.1743231,51.3152771,29.324190,2,13,19.65,-506.96,2.53,10.4,7.1,3.05148,1.17,3.00,55.4,5.3,3.75,0.02,87.1,1,5.339,537.3,0.0,1154.00,39.00,39.00,24.00,20411.00,78.00
2015,10,4,8,33,37,5.1743045,51.3152695,29.324257,2,13,18.36,-507.84,2.40,11.9,7.1,3.05148,1.05,3.00,76.1,5.4,3.04,0.02,89.1,1,5.442,542.5,0.0,1137.00,42.00,42.00,24.00,20411.00,104.00
2015,10,4,8,33,39,5.1742864,51.3152618,29.324320,2,13,17.08,-508.69,2.40,10.8,7.1,3.05148,1.67,3.00,94.4,5.6,7.68,0.03,91.1,1,5.570,547.9,0.0,1148.00,43.00,43.00,26.00,20411.00,106.00
2015,10,4,8,33,41,5.1742668,51.3152542,29.324383,2,13,15.73,-509.51,2.54,14.1,7.1,3.05148,1.86,3.00,188.4,5.7,6.18,0.03,93.1,1,5.692,553.0,0.0,1147.00,46.00,46.00,28.00,20411.00,98.00
2015,10,4,8,33,43,5.1742477,51.3152428,29.324459,2,13,14.39,-510.51,2.88,15.7,7.1,3.05148,1.21,3.00,132.2,5.8,4.90,0.03,95.1,1,5.790,557.1,0.0,1133.00,47.00,47.00,27.00,20411.00,122.00
2015,10,4,8,33,45,5.1742244,51.3152351,29.324545,2,13,12.77,-511.61,3.50,16.8,7.1,3.05148,2.05,3.00,206.1,5.9,3.29,0.03,97.1,1,5.853,560.0,0.0,1155.00,47.00,47.00,29.00,20411.00,88.00
2015,10,4,8,33,46,5.1742115,51.3152275,29.324589,2,13,11.88,-512.18,3.52,16.5,7.1,3.05148,1.45,3.00,142.3,5.9,2.32,0.03,98.1,1,5.881,561.2,0.0,1151.00,46.00,46.00,28.00,20411.00,102.00
2015,10,4,8,33,47,5.1741996,51.3152237,29.324640,2,13,11.04,-512.84,3.52,16.7,7.1,3.05148,0.89,3.00,89.0,5.9,4.90,0.03,99.1,1,5.924,562.9,0.0,1146.00,48.00,48.00,29.00,20411.00,118.00
2015,10,4,8,33,48,5.1741862,51.3152161,29.324690,2,13,10.12,-513.48,3.74,17.6,7.1,3.05148,0.80,3.00,81.6,6.0,5.76,0.03,100.1,1,5.982,565.3,0.0,1146.00,48.00,48.00,29.00,20411.00,106.00
2015,10,4,8,33,49,5.1741729,51.3152122,29.324739,2,13,9.19,-514.10,3.66,17.5,7.1,3.05148,3.11,3.00,323.9,6.0,6.49,0.03,101.1,1,6.045,567.8,0.0,1143.00,51.00,51.00,31.00,20411.00,124.00
2015,10,4,8,33,50,5.1741595,51.3152046,29.324789,2,13,8.26,-514.75,3.83,17.6,7.1,3.05148,1.49,3.00,149.1,6.1,4.66,0.03,101.9,1,6.092,569.5,0.0,1145.00,52.00,52.00,32.00,20411.00,116.00
2015,10,4,8,33,51,5.1741462,51.3152008,29.324841,2,13,7.31,-515.40,3.84,17.6,7.1,3.05148,1.29,3.00,128.9,6.1,6.04,0.03,102.9,1,6.144,571.3,0.0,1155.00,50.00,50.00,31.00,20411.00,118.00
2015,10,4,8,33,52,5.1741323,51.3151932,29.324894,2,13,6.36,-516.06,3.82,18.8,7.1,3.05148,1.40,3.00,156.9,6.2,3.70,0.03,103.9,1,6.192,572.9,0.0,1152.00,49.00,49.00,30.00,20411.00,116.00
2015,10,4,8,33,53,5.1741190,51.3151894,29.324945,2,13,5.43,-516.71,3.84,19.9,7.1,3.05148,0.90,3.00,109.4,6.2,6.18,0.03,104.9,1,6.241,574.7,0.0,1160.00,48.00,48.00,30.00,20411.00,114.00
2015,10,4,8,33,54,5.1741052,51.3151817,29.324995,2,13,4.45,-517.34,3.84,19.6,7.1,3.05148,1.85,3.00,220.3,6.3,4.90,0.03,105.9,1,6.290,576.4,0.0,1136.00,51.00,51.00,31.00,20411.00,124.00
2015,10,4,8,33,55,5.1740904,51.3151779,29.325050,2,13,3.45,-518.02,4.04,19.4,7.1,3.05148,2.19,3.00,244.3,6.4,5.04,0.03,106.9,1,6.358,578.8,0.0,1141.00,51.00,51.00,30.00,20411.00,118.00
2015,10,4,8,33,56,5.1740756,51.3151703,29.325108,2,13,2.41,-518.73,4.16,19.9,7.1,3.05148,1.54,3.00,173.8,6.4,3.97,0.03,107.9,1,6.409,581.1,0.0,1145.00,51.00,51.00,31.00,20411.00,114.00
2015,10,4,8,33,57,5.1740608,51.3151627,29.325167,2,13,1.37,-519.45,4.16,20.3,7.1,3.05148,0.93,3.00,107.7,6.4,1.47,0.03,108.9,1,6.430,582.9,0.0,1152.00,52.00,52.00,32.00,20411.00,128.00
2015,10,4,8,33,58,5.1740456,51.3151588,29.325222,2,13,0.30,-520.14,4.16,19.5,7.1,3.05148,1.71,3.00,186.5,6.4,0.48,0.03,109.9,1,6.442,584.3,0.0,1151.00,52.00,52.00,32.00,20411.00,120.00
2015,10,4,8,33,59,5.1740303,51.3151512,29.325279,2,13,-0.74,-520.85,4.16,19.6,7.1,3.05148,0.95,3.00,104.9,6.4,0.00,0.03,110.9,1,6.443,585.6,0.0,1146.00,52.00,52.00,32.00,20412.00,128.00
